"Date","Price","Open","High","Low","Vol.","Change %"
"20/02/2020","0.0411","0.0423","0.0425","0.0403","104.11M","-2.76%"
"19/02/2020","0.0423","0.0476","0.0477","0.0415","111.98M","-11.22%"
"18/02/2020","0.0477","0.0453","0.0480","0.0446","110.87M","5.21%"
"17/02/2020","0.0453","0.0466","0.0466","0.0420","115.88M","-2.87%"
"16/02/2020","0.0466","0.0499","0.0514","0.0429","123.60M","-6.51%"
"15/02/2020","0.0499","0.0544","0.0559","0.0487","121.66M","-8.38%"
"14/02/2020","0.0544","0.0546","0.0548","0.0511","112.52M","-0.33%"
"13/02/2020","0.0546","0.0531","0.0554","0.0499","117.76M","2.81%"
"12/02/2020","0.0531","0.0509","0.0549","0.0505","121.72M","4.35%"
"11/02/2020","0.0509","0.0482","0.0513","0.0469","105.45M","5.63%"
"10/02/2020","0.0482","0.0493","0.0493","0.0451","116.26M","-2.25%"
"09/02/2020","0.0493","0.0447","0.0495","0.0446","116.14M","10.35%"
"08/02/2020","0.0447","0.0468","0.0470","0.0431","102.91M","-4.60%"
"07/02/2020","0.0468","0.0469","0.0490","0.0459","117.64M","0.00%"
"06/02/2020","0.0469","0.0412","0.0471","0.0410","136.59M","13.75%"
"05/02/2020","0.0412","0.0411","0.0418","0.0408","117.14M","0.19%"
"04/02/2020","0.0411","0.0409","0.0426","0.0409","111.37M","0.72%"
"03/02/2020","0.0409","0.0395","0.0409","0.0392","101.71M","3.36%"
"02/02/2020","0.0395","0.0383","0.0401","0.0379","101.04M","3.32%"
"01/02/2020","0.0383","0.0381","0.0393","0.0380","99.27M","0.43%"
"31/01/2020","0.0381","0.0388","0.0388","0.0376","100.24M","-1.87%"
"30/01/2020","0.0388","0.0372","0.0391","0.0364","102.09M","4.24%"
"29/01/2020","0.0372","0.0380","0.0380","0.0371","100.55M","-1.89%"
"28/01/2020","0.0380","0.0391","0.0393","0.0376","102.96M","-2.93%"
"27/01/2020","0.0391","0.0392","0.0394","0.0389","100.09M","-0.16%"
"26/01/2020","0.0392","0.0398","0.0403","0.0388","99.53M","-1.71%"
"25/01/2020","0.0398","0.0387","0.0407","0.0381","103.90M","2.88%"
"24/01/2020","0.0387","0.0378","0.0391","0.0370","100.39M","2.58%"
"23/01/2020","0.0378","0.0392","0.0393","0.0371","97.77M","-3.79%"
"22/01/2020","0.0392","0.0380","0.0395","0.0378","101.48M","3.31%"
"21/01/2020","0.0380","0.0372","0.0388","0.0372","100.59M","2.01%"
"20/01/2020","0.0372","0.0376","0.0377","0.0366","101.38M","-0.82%"
"19/01/2020","0.0376","0.0410","0.0411","0.0364","102.36M","-8.47%"
"18/01/2020","0.0410","0.0423","0.0423","0.0406","101.62M","-2.91%"
"17/01/2020","0.0423","0.0393","0.0424","0.0391","114.28M","7.56%"
"16/01/2020","0.0393","0.0401","0.0402","0.0390","98.89M","-2.11%"
"15/01/2020","0.0401","0.0401","0.0408","0.0396","98.59M","0.15%"
"14/01/2020","0.0401","0.0407","0.0408","0.0386","110.55M","-1.56%"
"13/01/2020","0.0407","0.0396","0.0415","0.0388","99.68M","2.85%"
"12/01/2020","0.0396","0.0376","0.0396","0.0375","128.27M","5.12%"
"11/01/2020","0.0376","0.0369","0.0391","0.0363","121.99M","1.91%"
"10/01/2020","0.0369","0.0376","0.0376","0.0362","80.29M","-1.62%"
"09/01/2020","0.0376","0.0369","0.0385","0.0368","100.84M","1.66%"
"08/01/2020","0.0369","0.0374","0.0376","0.0363","83.20M","-1.29%"
"07/01/2020","0.0374","0.0394","0.0395","0.0374","104.79M","-4.90%"
"06/01/2020","0.0394","0.0384","0.0398","0.0384","100.16M","2.35%"
"05/01/2020","0.0384","0.0401","0.0407","0.0384","90.42M","-4.25%"
"04/01/2020","0.0402","0.0387","0.0422","0.0387","100.14M","3.64%"
"03/01/2020","0.0387","0.0368","0.0391","0.0361","94.03M","5.21%"
"02/01/2020","0.0368","0.0387","0.0390","0.0368","94.40M","-4.88%"
"01/01/2020","0.0387","0.0374","0.0391","0.0373","86.17M","3.65%"
"31/12/2019","0.0374","0.0405","0.0410","0.0371","87.28M","-7.88%"
"30/12/2019","0.0405","0.0428","0.0428","0.0404","96.26M","-5.17%"
"29/12/2019","0.0428","0.0456","0.0457","0.0425","79.03M","-6.29%"
"28/12/2019","0.0456","0.0444","0.0461","0.0438","78.26M","2.87%"
"27/12/2019","0.0444","0.0450","0.0452","0.0436","79.32M","-1.45%"
"26/12/2019","0.0450","0.0457","0.0465","0.0445","101.71M","-1.56%"
"25/12/2019","0.0457","0.0486","0.0488","0.0453","118.91M","-6.02%"
"24/12/2019","0.0487","0.0486","0.0495","0.0480","97.25M","0.00%"
"23/12/2019","0.0486","0.0499","0.0511","0.0485","98.26M","-2.61%"
"22/12/2019","0.0499","0.0505","0.0520","0.0493","132.33M","-1.24%"
"21/12/2019","0.0505","0.0536","0.0546","0.0497","124.30M","-5.65%"
"20/12/2019","0.0536","0.0514","0.0551","0.0500","172.45M","4.17%"
"19/12/2019","0.0514","0.0488","0.0520","0.0465","224.07M","5.46%"
"18/12/2019","0.0488","0.0503","0.0524","0.0431","282.23M","-3.03%"
"17/12/2019","0.0503","0.0507","0.0553","0.0482","286.76M","-0.76%"
"16/12/2019","0.0507","0.0478","0.0536","0.0460","141.96M","6.03%"
"15/12/2019","0.0478","0.0458","0.0479","0.0440","25.96M","4.27%"
"14/12/2019","0.0458","0.0512","0.0525","0.0452","51.83M","-10.46%"
"13/12/2019","0.0512","0.0520","0.0543","0.0506","71.37M","-1.51%"
"12/12/2019","0.0520","0.0537","0.0540","0.0496","103.24M","-3.16%"
"11/12/2019","0.0537","0.0494","0.0577","0.0491","131.43M","8.60%"
"10/12/2019","0.0494","0.0643","0.0644","0.0473","81.70M","-23.17%"
"09/12/2019","0.0643","0.0657","0.0697","0.0626","59.09M","-2.13%"
"08/12/2019","0.0657","0.0688","0.0719","0.0642","100.19M","-4.43%"
"07/12/2019","0.0688","0.0571","0.0702","0.0563","101.89M","20.37%"
"06/12/2019","0.0571","0.0518","0.0585","0.0508","62.27M","10.21%"
"05/12/2019","0.0518","0.0560","0.0561","0.0505","117.48M","-7.45%"
"04/12/2019","0.0560","0.0619","0.0619","0.0558","120.68M","-9.47%"
"03/12/2019","0.0619","0.0630","0.0648","0.0596","110.98M","-1.83%"
"02/12/2019","0.0630","0.0558","0.0633","0.0550","69.34M","12.83%"
"01/12/2019","0.0558","0.0602","0.0603","0.0521","85.20M","-7.30%"
"30/11/2019","0.0602","0.0554","0.0620","0.0546","108.02M","8.78%"
"29/11/2019","0.0554","0.0536","0.0573","0.0519","115.81M","3.24%"
"28/11/2019","0.0536","0.0557","0.0609","0.0528","166.60M","-3.64%"
"27/11/2019","0.0557","0.0492","0.0567","0.0427","178.78M","13.15%"
"26/11/2019","0.0492","0.0464","0.0517","0.0435","156.37M","5.94%"
"25/11/2019","0.0464","0.0370","0.0470","0.0348","200.69M","25.44%"
"24/11/2019","0.0370","0.0390","0.0399","0.0353","145.94M","-5.15%"
"23/11/2019","0.0390","0.0345","0.0393","0.0338","140.96M","12.97%"
"22/11/2019","0.0345","0.0393","0.0399","0.0322","162.05M","-12.08%"
"21/11/2019","0.0393","0.0404","0.0419","0.0362","108.75M","-2.60%"
"20/11/2019","0.0403","0.0427","0.0443","0.0402","40.45M","-5.50%"
"19/11/2019","0.0427","0.0426","0.0433","0.0401","139.34M","0.31%"
"18/11/2019","0.0426","0.0457","0.0467","0.0422","144.60M","-6.80%"
"17/11/2019","0.0457","0.0492","0.0493","0.0452","152.61M","-7.27%"
"16/11/2019","0.0492","0.0462","0.0507","0.0462","195.79M","6.65%"
"15/11/2019","0.0462","0.0437","0.0486","0.0429","178.55M","5.62%"
"14/11/2019","0.0437","0.0420","0.0438","0.0408","96.84M","4.11%"
"13/11/2019","0.0420","0.0403","0.0426","0.0401","88.51M","4.11%"
"12/11/2019","0.0403","0.0406","0.0413","0.0394","78.51M","-0.71%"
"11/11/2019","0.0406","0.0404","0.0408","0.0385","65.09M","0.66%"
"10/11/2019","0.0404","0.0399","0.0406","0.0395","54.72M","1.01%"
"09/11/2019","0.0399","0.0390","0.0400","0.0387","76.36M","2.52%"
"08/11/2019","0.0390","0.0416","0.0419","0.0380","79.34M","-6.44%"
"07/11/2019","0.0416","0.0425","0.0427","0.0402","84.22M","-1.91%"
"06/11/2019","0.0425","0.0426","0.0442","0.0420","78.77M","-0.44%"
"05/11/2019","0.0426","0.0423","0.0429","0.0400","83.84M","0.90%"
"04/11/2019","0.0423","0.0402","0.0428","0.0400","81.03M","5.25%"
"03/11/2019","0.0402","0.0387","0.0403","0.0385","52.64M","3.64%"
"02/11/2019","0.0387","0.0387","0.0396","0.0384","58.78M","0.22%"
"01/11/2019","0.0387","0.0378","0.0387","0.0372","45.89M","2.40%"
"31/10/2019","0.0378","0.0391","0.0393","0.0373","36.05M","-3.34%"
"30/10/2019","0.0391","0.0410","0.0411","0.0386","56.86M","-4.64%"
"29/10/2019","0.0410","0.0395","0.0420","0.0389","52.01M","3.59%"
"28/10/2019","0.0395","0.0399","0.0424","0.0394","31.24M","-0.87%"
"27/10/2019","0.0399","0.0386","0.0408","0.0371","36.20M","3.45%"
"26/10/2019","0.0386","0.0383","0.0398","0.0375","60.30M","0.81%"
"25/10/2019","0.0383","0.0363","0.0396","0.0356","88.04M","5.23%"
"24/10/2019","0.0363","0.0360","0.0369","0.0353","89.53M","1.11%"
"23/10/2019","0.0360","0.0407","0.0409","0.0351","83.45M","-11.59%"
"22/10/2019","0.0407","0.0405","0.0411","0.0401","68.00M","0.40%"
"21/10/2019","0.0405","0.0400","0.0415","0.0392","67.55M","1.25%"
"20/10/2019","0.0400","0.0403","0.0404","0.0384","95.82M","-0.64%"
"19/10/2019","0.0403","0.0395","0.0405","0.0391","72.89M","1.92%"
"18/10/2019","0.0395","0.0408","0.0418","0.0383","65.73M","-3.18%"
"17/10/2019","0.0408","0.0400","0.0421","0.0397","42.88M","2.08%"
"16/10/2019","0.0400","0.0436","0.0442","0.0383","44.41M","-8.25%"
"15/10/2019","0.0436","0.0459","0.0475","0.0432","52.05M","-5.16%"
"14/10/2019","0.0459","0.0427","0.0527","0.0425","91.41M","7.53%"
"13/10/2019","0.0427","0.0454","0.0454","0.0419","56.14M","-5.88%"
"12/10/2019","0.0454","0.0444","0.0457","0.0434","67.84M","2.26%"
"11/10/2019","0.0444","0.0439","0.0466","0.0419","68.69M","1.21%"
"10/10/2019","0.0439","0.0417","0.0444","0.0396","45.42M","5.15%"
"09/10/2019","0.0417","0.0428","0.0446","0.0409","59.58M","-2.54%"
"08/10/2019","0.0428","0.0398","0.0454","0.0397","70.94M","7.62%"
"07/10/2019","0.0398","0.0373","0.0403","0.0367","59.48M","6.62%"
"06/10/2019","0.0373","0.0353","0.0376","0.0346","39.44M","5.60%"
"05/10/2019","0.0353","0.0349","0.0365","0.0345","29.97M","1.08%"
"04/10/2019","0.0349","0.0347","0.0353","0.0338","29.51M","0.66%"
"03/10/2019","0.0347","0.0348","0.0356","0.0337","41.64M","-0.18%"
"02/10/2019","0.0348","0.0342","0.0351","0.0338","34.72M","1.54%"
"01/10/2019","0.0342","0.0343","0.0352","0.0336","29.34M","0.00%"
"30/09/2019","0.0343","0.0351","0.0352","0.0325","42.05M","-2.39%"
"29/09/2019","0.0351","0.0345","0.0359","0.0337","40.45M","1.72%"
"28/09/2019","0.0345","0.0346","0.0350","0.0335","36.40M","0.00%"
"27/09/2019","0.0346","0.0337","0.0349","0.0330","38.12M","2.60%"
"26/09/2019","0.0337","0.0380","0.0391","0.0317","72.36M","-11.40%"
"25/09/2019","0.0380","0.0421","0.0424","0.0357","54.94M","-9.78%"
"24/09/2019","0.0421","0.0492","0.0515","0.0394","4.45M","-14.32%"
"23/09/2019","0.0492","0.0532","0.0533","0.0486","39.85M","-7.56%"
"22/09/2019","0.0532","0.0573","0.0574","0.0520","40.69M","-7.11%"
"21/09/2019","0.0573","0.0570","0.0589","0.0566","36.64M","0.42%"
"20/09/2019","0.0570","0.0584","0.0585","0.0557","45.11M","-2.27%"
"19/09/2019","0.0584","0.0621","0.0622","0.0567","43.65M","-6.11%"
"18/09/2019","0.0621","0.0595","0.0627","0.0585","44.92M","4.50%"
"17/09/2019","0.0595","0.0582","0.0599","0.0568","34.95M","2.10%"
"16/09/2019","0.0582","0.0598","0.0598","0.0565","42.96M","-2.62%"
"15/09/2019","0.0598","0.0555","0.0601","0.0552","41.71M","7.87%"
"14/09/2019","0.0555","0.0564","0.0565","0.0545","30.06M","-1.70%"
"13/09/2019","0.0564","0.0532","0.0566","0.0524","37.36M","5.94%"
"12/09/2019","0.0532","0.0570","0.0571","0.0528","44.58M","-6.66%"
"11/09/2019","0.0570","0.0523","0.0576","0.0511","56.29M","9.08%"
"10/09/2019","0.0523","0.0522","0.0539","0.0517","41.39M","0.10%"
"09/09/2019","0.0522","0.0535","0.0548","0.0508","51.93M","-2.26%"
"08/09/2019","0.0535","0.0515","0.0540","0.0509","34.95M","3.88%"
"07/09/2019","0.0515","0.0497","0.0523","0.0493","37.20M","3.54%"
"06/09/2019","0.0497","0.0523","0.0548","0.0492","51.95M","-4.94%"
"05/09/2019","0.0523","0.0493","0.0565","0.0487","54.00M","6.03%"
"04/09/2019","0.0493","0.0495","0.0528","0.0491","45.54M","-0.40%"
"03/09/2019","0.0495","0.0493","0.0506","0.0488","30.52M","0.30%"
"02/09/2019","0.0494","0.0490","0.0509","0.0486","27.30M","0.72%"
"01/09/2019","0.0490","0.0504","0.0511","0.0480","22.17M","-2.87%"
"31/08/2019","0.0504","0.0516","0.0537","0.0497","25.62M","-2.24%"
"30/08/2019","0.0516","0.0500","0.0521","0.0493","25.58M","3.00%"
"29/08/2019","0.0501","0.0523","0.0523","0.0495","31.43M","-4.22%"
"28/08/2019","0.0523","0.0606","0.0608","0.0519","31.89M","-13.69%"
"27/08/2019","0.0606","0.0609","0.0622","0.0591","29.62M","-0.43%"
"26/08/2019","0.0609","0.0627","0.0634","0.0598","31.30M","-2.89%"
"25/08/2019","0.0627","0.0672","0.0697","0.0620","36.79M","-6.74%"
"24/08/2019","0.0672","0.0656","0.0681","0.0628","28.24M","2.43%"
"23/08/2019","0.0656","0.0653","0.0666","0.0643","21.99M","0.48%"
"22/08/2019","0.0653","0.0635","0.0666","0.0610","23.31M","2.77%"
"21/08/2019","0.0635","0.0677","0.0686","0.0616","24.70M","-6.19%"
"20/08/2019","0.0677","0.0694","0.0707","0.0665","20.53M","-2.46%"
"19/08/2019","0.0694","0.0672","0.0720","0.0668","24.50M","3.26%"
"18/08/2019","0.0673","0.0663","0.0685","0.0658","15.74M","1.40%"
"17/08/2019","0.0663","0.0671","0.0676","0.0655","12.15M","-1.22%"
"16/08/2019","0.0671","0.0718","0.0726","0.0658","20.95M","-6.50%"
"15/08/2019","0.0718","0.0692","0.0724","0.0686","14.10M","3.79%"
"14/08/2019","0.0692","0.0768","0.0775","0.0685","22.21M","-9.95%"
"13/08/2019","0.0768","0.0776","0.0787","0.0738","21.66M","-0.95%"
"12/08/2019","0.0776","0.0754","0.0798","0.0749","20.04M","2.74%"
"11/08/2019","0.0755","0.0750","0.0788","0.0744","22.23M","0.68%"
"10/08/2019","0.0750","0.0735","0.0756","0.0731","20.91M","2.10%"
"09/08/2019","0.0735","0.0800","0.0803","0.0729","23.16M","-8.23%"
